transaction_id,payer_id,merchant_id,merchant,transaction_description,category,amount,payment_method,timestamp,hour,amount_zscore_vs_customer_history,is_new_merchant_for_customer,customer_txn_count_so_far,days_since_last_transaction,requires_review
TX010033,PAYER00383,MERCH0012,Myntra,MYNTRA DEL 307126,Shopping,439.78,UPI,2026-06-24 19:53:00,19,0.0,True,1,2,0
TX010963,PAYER00383,MERCH0026,Practo Consultation,PRACTOCONSULTA TXN 346230,Healthcare,296.18,Debit Card,2026-07-02 10:31:00,10,-2.3771128320918358,True,2,7,0
TX009533,PAYER00383,MERCH0028,Coursera,COURSERA.COM SUBSCRIPTION,Education,899.94,UPI,2026-07-05 10:44:00,10,0.0,False,1,3,0
TX010417,PAYER00383,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,76170.99,Debit Card,2026-07-08 13:13:00,13,0.0,True,0,3,1
TX010491,PAYER00383,MERCH0027,Udemy,UPI-UDEMY-630435,Education,1070.17,UPI,2026-07-15 17:45:00,17,5.303627859941854,True,2,7,1
TX008501,PAYER00383,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 201501,Salary,57863.48,UPI,2026-07-19 13:03:00,13,0.0,False,1,3,0
TX006942,PAYER00383,MERCH0023,BookMyShow,BOOKMYSHOW MONTHLY 810574,Entertainment,148.71,UPI,2026-07-28 20:07:00,20,0.0,True,0,9,0
TX003765,PAYER00383,MERCH0022,Netflix,NETFLIX*SUBSCRIPTION,Entertainment,353.67,Net Banking,2026-08-10 15:19:00,15,0.0,True,1,12,0
TX008775,PAYER00383,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,46481.08,UPI,2026-08-12 20:34:00,20,-2.2434678446167715,False,2,2,0
TX004508,PAYER00383,MERCH0018,Jio Fiber,JIOFIBER INDIA PVT LTD,Utilities,1431.34,UPI,2026-08-14 21:24:00,21,0.0,True,1,2,0
TX002589,PAYER00383,MERCH0008,Delhi Metro,UPI-DELHIMETRO-213636,Transport,284.84,Credit Card,2026-08-18 09:54:00,9,5.124435706317885,False,3,3,1
TX000157,PAYER00384,MERCH0028,Coursera,UPI-COURSERA-163865,Education,1595.18,Credit Card,2026-04-18 13:56:00,13,0.0,True,0,-1,1
TX002316,PAYER00384,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY TXN 993470,Healthcare,358.09,UPI,2026-05-26 17:01:00,17,0.0,True,0,38,0
TX005108,PAYER00384,MERCH0003,Starbucks,STARBUCKS*ORDER319732,Food,558.33,UPI,2026-07-08 15:36:00,15,0.0,True,0,42,0
TX002840,PAYER00386,MERCH0018,Jio Fiber,JIOFIBER INDIA PVT LTD,Utilities,1340.91,UPI,2026-04-28 20:23:00,20,0.0,True,0,-1,0
TX007747,PAYER00386,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 74678,Salary,75531.95,Debit Card,2026-05-29 07:42:00,7,0.0,True,0,30,0
TX000205,PAYER00386,MERCH0020,Landlord NEFT,RENT PAYMENT NEFT 771109,Rent,27417.2,UPI,2026-07-09 21:32:00,21,0.0,True,0,41,0
TX008905,PAYER00386,MERCH0024,Spotify,SPOTIFY MONTHLY 238141,Entertainment,459.03,UPI,2026-07-26 12:28:00,12,0.0,True,0,16,0
TX010152,PAYER00386,MERCH0009,IndianOil Petrol Pump,INDIANOILPETRO CHN 954744,Transport,67.21,Debit Card,2026-08-08 16:23:00,16,0.0,True,0,13,0
TX006742,PAYER00387,MERCH0023,BookMyShow,BOOKMYSHOW MONTHLY 872383,Entertainment,179.43,Credit Card,2026-03-16 19:44:00,19,0.0,True,0,-1,0
TX010174,PAYER00387,MERCH0002,Zomato,ZOMATO DEL 830102,Food,205.21,Debit Card,2026-03-28 13:09:00,13,0.0,True,0,11,0
TX006590,PAYER00387,MERCH0001,Swiggy,UPI-SWIGGY-897144,Food,69.48,UPI,2026-03-31 06:04:00,6,0.0,True,1,2,0
TX011084,PAYER00387,MERCH0028,Coursera,COURSERA*SUBSCRIPTION,Education,2064.91,UPI,2026-03-31 12:13:00,12,0.0,True,0,0,0
TX005600,PAYER00387,MERCH0015,Local Kirana Store,LOCALKIRANASTO KOL 313208,Shopping,1434.49,Net Banking,2026-04-13 15:43:00,15,0.0,True,0,13,1
TX005691,PAYER00387,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-213216,Rent,49302.09,Debit Card,2026-05-05 20:27:00,20,0.0,True,0,22,0
TX011682,PAYER00387,MERCH0026,Practo Consultation,PRACTOCONSULTA DEL 546043,Healthcare,290.82,Credit Card,2026-05-17 17:39:00,17,0.0,True,0,11,0
TX007945,PAYER00387,MERCH0012,Myntra,MYNTRA*AHM,Shopping,740.45,UPI,2026-06-19 11:29:00,11,0.0,True,1,32,0
TX006719,PAYER00387,MERCH0018,Jio Fiber,JIOFIBER TXN 285716,Utilities,963.87,Debit Card,2026-06-27 21:10:00,21,0.0,True,0,8,0
TX004420,PAYER00387,MERCH0028,Coursera,UPI-COURSERA-394994,Education,2985.56,UPI,2026-07-30 07:33:00,7,0.0,False,1,32,0
TX010509,PAYER00387,MERCH0012,Myntra,MYNTRA,Shopping,1299.11,Credit Card,2026-08-09 19:19:00,19,0.6098783931761855,False,2,10,0
TX009262,PAYER00389,MERCH0024,Spotify,SPOTIFY.COM SUBSCRIPTION,Entertainment,620.66,UPI,2026-03-09 10:15:00,10,0.0,True,0,-1,0
TX008399,PAYER00389,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL SEP,Salary,41480.9,Debit Card,2026-03-09 18:14:00,18,0.0,True,0,0,1
TX003759,PAYER00389,MERCH0027,Udemy,UDEMY.COM SUBSCRIPTION,Education,483.18,Net Banking,2026-04-03 16:17:00,16,0.0,True,0,24,0
TX007594,PAYER00389,MERCH0015,Local Kirana Store,UPI-LOCALKIRANASTO-22660,Shopping,1536.14,UPI,2026-04-09 11:20:00,11,0.0,True,0,5,1
TX002070,PAYER00389,MERCH0014,Reliance Trends,UPI-RELIANCETRENDS-132682,Shopping,666.27,Debit Card,2026-04-17 13:14:00,13,0.0,True,1,8,0
TX008390,PAYER00389,MERCH0003,Starbucks,STARBUCKS*NGP,Food,180.08,UPI,2026-04-24 13:20:00,13,0.0,True,0,7,0
TX011236,PAYER00389,MERCH0010,Rapido,RAPIDO TXN 489694,Transport,120.35,Credit Card,2026-04-25 15:24:00,15,0.0,True,0,1,0
TX001307,PAYER00389,MERCH0018,Jio Fiber,JIOFIBER*ORDER764174,Utilities,2856.16,UPI,2026-05-03 12:24:00,12,0.0,True,0,7,0
TX005040,PAYER00389,MERCH0019,Municipal Water Bill,MUNICIPALWATER TXN 356638,Utilities,1810.48,UPI,2026-05-15 09:27:00,9,0.0,True,1,11,0
TX010684,PAYER00389,MERCH0012,Myntra,MYNTRA,Shopping,433.39,Debit Card,2026-05-16 22:24:00,22,-1.5354363295664866,True,2,1,0
TX001027,PAYER00389,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 799285,Salary,53555.06,UPI,2026-05-28 09:21:00,9,0.0,False,1,11,0
TX004893,PAYER00389,MERCH0004,Domino's Pizza,DOMINOSPIZZA INDIA PVT LTD,Food,59.85,UPI,2026-05-30 07:12:00,7,0.0,True,1,1,0
TX009739,PAYER00389,MERCH0018,Jio Fiber,JIOFIBER,Utilities,1358.61,UPI,2026-06-01 10:35:00,10,-1.8642605768495142,False,2,2,0
TX004467,PAYER00389,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT MAY,Rent,13049.81,Debit Card,2026-06-19 15:18:00,15,0.0,True,0,18,0
TX000570,PAYER00389,MERCH0015,Local Kirana Store,LOCALKIRANASTO*ORDER497080,Shopping,197.26,UPI,2026-06-20 08:21:00,8,-1.4356946182397212,False,3,0,0
TX006008,PAYER00389,MERCH0014,Reliance Trends,RELIANCETRENDS INDIA PVT LTD,Shopping,2378.78,Debit Card,2026-06-20 17:34:00,17,3.3019305964630297,False,4,0,0
TX009694,PAYER00389,MERCH0019,Municipal Water Bill,UPI-MUNICIPALWATER-712114,Utilities,770.12,Credit Card,2026-07-15 18:49:00,18,-1.9743611231534568,False,3,25,1
TX004165,PAYER00389,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-363291,Rent,22055.39,Credit Card,2026-07-21 14:32:00,14,0.0,False,1,5,0
TX005326,PAYER00389,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL OCT,Salary,106885.73,UPI,2026-07-29 11:39:00,11,9.833851795901333,False,2,7,0
TX001850,PAYER00389,MERCH0016,BESCOM Electricity,BESCOMELECTRIC*ORDER233442,Utilities,673.33,UPI,2026-08-08 21:50:00,21,-1.3436335655331169,True,4,10,0
TX006998,PAYER00389,MERCH0015,Local Kirana Store,LOCALKIRANASTO*AHM,Shopping,540.38,UPI,2026-08-09 16:24:00,16,-0.6220350381769127,False,5,0,0
TX004684,PAYER00390,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL FEB,Salary,76309.74,UPI,2026-05-20 08:09:00,8,0.0,True,0,-1,0
TX002866,PAYER00390,MERCH0013,Flipkart,FLIPKART*ORDER515275,Shopping,288.01,UPI,2026-05-28 11:36:00,11,0.0,True,0,8,0
TX010590,PAYER00390,MERCH0012,Myntra,MYNTRA*HYD,Shopping,193.62,UPI,2026-08-01 09:04:00,9,0.0,True,1,64,0
TX009379,PAYER00390,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY*AHM,Healthcare,125.04,UPI,2026-08-12 16:38:00,16,0.0,True,0,11,0
TX002459,PAYER00390,MERCH0028,Coursera,UPI-COURSERA-638664,Education,1036.75,UPI,2026-08-21 13:22:00,13,0.0,True,0,8,0
TX006952,PAYER00391,MERCH0011,Amazon.in,AMAZONIN*ORDER818687,Shopping,974.78,UPI,2026-03-04 11:23:00,11,0.0,True,0,-1,0
TX011920,PAYER00391,MERCH0016,BESCOM Electricity,BESCOMELECTRIC TXN 756003,Utilities,635.08,UPI,2026-03-24 21:04:00,21,0.0,True,0,20,0
TX008873,PAYER00391,MERCH0013,Flipkart,FLIPKART TXN 177955,Shopping,343.03,Wallet,2026-03-26 15:26:00,15,0.0,True,1,1,0
TX002467,PAYER00391,MERCH0024,Spotify,UPI-SPOTIFY-352534,Entertainment,678.87,Credit Card,2026-03-31 17:09:00,17,0.0,True,0,5,0
TX003862,PAYER00391,MERCH0015,Local Kirana Store,LOCALKIRANASTO,Shopping,720.64,UPI,2026-04-03 16:19:00,16,0.19544123466561145,True,2,2,0
TX009153,PAYER00391,MERCH0011,Amazon.in,AMAZONIN TXN 117529,Shopping,436.3,UPI,2026-05-11 14:15:00,14,-0.9369508812433347,False,3,37,0
TX011997,PAYER00391,MERCH0014,Reliance Trends,RELIANCETRENDS INDIA PVT LTD,Shopping,412.92,UPI,2026-05-19 13:37:00,13,-0.8289794057488489,True,4,7,0
TX009390,PAYER00391,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 733691,Salary,89445.71,Debit Card,2026-05-25 10:58:00,10,0.0,True,0,5,1
TX006884,PAYER00391,MERCH0016,BESCOM Electricity,BESCOMELECTRIC PUN 482901,Utilities,1325.26,Credit Card,2026-06-11 19:35:00,19,0.0,False,1,17,0
TX009692,PAYER00391,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY INDIA PVT LTD,Healthcare,238.35,Debit Card,2026-06-14 13:55:00,13,0.0,True,0,2,0
TX006858,PAYER00391,MERCH0028,Coursera,COURSERA*SUBSCRIPTION,Education,2511.09,Debit Card,2026-08-20 21:07:00,21,0.0,True,0,67,0
TX008425,PAYER00393,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY INDIA PVT LTD,Healthcare,490.98,Debit Card,2026-03-06 21:05:00,21,0.0,True,0,-1,0
TX003497,PAYER00393,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,67563.23,Credit Card,2026-03-09 13:03:00,13,0.0,True,0,2,0
TX010954,PAYER00393,MERCH0027,Udemy,UDEMY MONTHLY 561072,Education,624.76,UPI,2026-03-23 11:59:00,11,0.0,True,0,13,0
TX000112,PAYER00393,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY*KOL,Healthcare,362.8,UPI,2026-03-28 12:47:00,12,0.0,False,1,5,0
TX010476,PAYER00393,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 554430,Salary,41227.56,UPI,2026-04-28 19:12:00,19,0.0,False,1,31,0
TX004482,PAYER00393,MERCH0002,Zomato,ZOMATO*DEL,Food,189.87,UPI,2026-04-30 17:02:00,17,0.0,True,0,1,0
TX002477,PAYER00393,MERCH0010,Rapido,RAPIDO INDIA PVT LTD,Transport,247.49,UPI,2026-05-09 08:54:00,8,0.0,True,0,8,0
TX010137,PAYER00393,MERCH0024,Spotify,SPOTIFY MONTHLY 301460,Entertainment,311.8,Credit Card,2026-05-20 17:27:00,17,0.0,True,0,11,0
TX006911,PAYER00393,MERCH0020,Landlord NEFT,RENT PAYMENT NEFT 338123,Rent,27982.09,UPI,2026-05-28 21:27:00,21,0.0,True,0,8,0
TX011347,PAYER00393,MERCH0013,Flipkart,FLIPKART*DEL,Shopping,61.47,UPI,2026-05-31 16:14:00,16,0.0,True,0,2,0
TX003956,PAYER00393,MERCH0012,Myntra,MYNTRA*ORDER768839,Shopping,429.28,UPI,2026-06-06 14:32:00,14,0.0,True,1,5,0
TX002358,PAYER00393,MERCH0024,Spotify,SPOTIFY*SUBSCRIPTION,Entertainment,472.32,Wallet,2026-06-27 18:22:00,18,0.0,False,1,21,1
TX000029,PAYER00393,MERCH0001,Swiggy,SWIGGY*BLR,Food,158.97,UPI,2026-07-03 13:57:00,13,0.0,True,1,5,0
TX009029,PAYER00393,MERCH0023,BookMyShow,UPI-BOOKMYSHOW-673115,Entertainment,731.92,UPI,2026-07-08 12:13:00,12,4.234487914278595,True,2,4,1
TX008801,PAYER00393,MERCH0003,Starbucks,STARBUCKS*ORDER669435,Food,234.13,UPI,2026-07-08 14:37:00,14,3.8647249190938493,True,2,0,1
TX005594,PAYER00393,MERCH0009,IndianOil Petrol Pump,UPI-INDIANOILPETRO-574802,Transport,245.67,UPI,2026-07-14 15:13:00,15,0.0,True,1,6,0
TX004308,PAYER00393,MERCH0026,Practo Consultation,PRACTOCONSULTA INDIA PVT LTD,Healthcare,1670.47,Debit Card,2026-07-17 16:44:00,16,19.403651115618658,True,2,3,0
TX003226,PAYER00393,MERCH0002,Zomato,ZOMATO*ORDER646982,Food,154.08,UPI,2026-07-23 17:26:00,17,-1.304691180018644,False,3,6,0
TX009453,PAYER00393,MERCH0023,BookMyShow,UPI-BOOKMYSHOW-453386,Entertainment,180.74,Credit Card,2026-07-27 18:47:00,18,-1.8752998143934396,False,3,4,0
TX004653,PAYER00393,MERCH0019,Municipal Water Bill,MUNICIPALWATER,Utilities,649.66,Net Banking,2026-08-03 14:17:00,14,0.0,True,0,6,0
TX002035,PAYER00393,MERCH0006,Uber,UBER*PUN,Transport,123.43,Net Banking,2026-08-16 19:05:00,19,-123.14999999999998,True,2,13,1
TX009300,PAYER00394,MERCH0015,Local Kirana Store,LOCALKIRANASTO,Shopping,680.09,UPI,2026-03-07 08:36:00,8,0.0,True,0,-1,0
TX002137,PAYER00394,MERCH0024,Spotify,SPOTIFY.COM SUBSCRIPTION,Entertainment,237.41,Net Banking,2026-04-03 07:29:00,7,0.0,True,0,26,0
TX010251,PAYER00394,MERCH0028,Coursera,UPI-COURSERA-551479,Education,1019.19,UPI,2026-05-06 12:19:00,12,0.0,True,0,33,1
TX011471,PAYER00394,MERCH0028,Coursera,COURSERA MONTHLY 722230,Education,484.2,Net Banking,2026-05-13 10:32:00,10,0.0,False,1,6,0
TX000068,PAYER00394,MERCH0027,Udemy,UDEMY*SUBSCRIPTION,Education,275.66,UPI,2026-05-15 17:04:00,17,-1.7796033570720948,True,2,2,0
TX000704,PAYER00394,MERCH0004,Domino's Pizza,DOMINOSPIZZA CHN 838810,Food,1099.1,Wallet,2026-05-20 18:10:00,18,0.0,True,0,5,0
TX010661,PAYER00394,MERCH0027,Udemy,UDEMY MONTHLY 580187,Education,3432.22,Credit Card,2026-05-23 11:00:00,11,9.066726784963949,False,3,2,1
TX005103,PAYER00394,MERCH0024,Spotify,SPOTIFY*SUBSCRIPTION,Entertainment,225.61,UPI,2026-06-17 09:58:00,9,0.0,False,1,24,0
TX000301,PAYER00394,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,73405.41,UPI,2026-06-28 17:46:00,17,0.0,True,0,11,0
TX008651,PAYER00394,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT JUL,Rent,36484.62,UPI,2026-06-29 13:43:00,13,0.0,True,0,0,0
TX004635,PAYER00394,MERCH0026,Practo Consultation,PRACTOCONSULTA TXN 263086,Healthcare,219.03,UPI,2026-06-30 13:42:00,13,0.0,True,0,0,0
TX003591,PAYER00394,MERCH0019,Municipal Water Bill,MUNICIPALWATER INDIA PVT LTD,Utilities,1413.11,Credit Card,2026-06-30 17:34:00,17,0.0,True,0,0,0
TX001204,PAYER00394,MERCH0015,Local Kirana Store,LOCALKIRANASTO BLR 923903,Shopping,332.95,UPI,2026-07-02 10:26:00,10,0.0,False,1,1,0
TX000953,PAYER00394,MERCH0020,Landlord NEFT,RENT PAYMENT NEFT 709072,Rent,19019.33,Credit Card,2026-07-03 18:14:00,18,0.0,False,1,1,0
TX009668,PAYER00394,MERCH0011,Amazon.in,AMAZONIN*ORDER14279,Shopping,66.54,UPI,2026-07-03 19:33:00,19,-2.534885060782393,True,2,0,1
TX003341,PAYER00394,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY*JPR,Healthcare,726.66,UPI,2026-07-08 19:15:00,19,0.0,True,1,4,0
TX008382,PAYER00394,MERCH0005,Local Tiffin Service,UPI-LOCALTIFFINSER-587410,Food,127.44,UPI,2026-07-18 17:04:00,17,0.0,True,1,9,0
TX010680,PAYER00394,MERCH0010,Rapido,UPI-RAPIDO-37218,Transport,152.26,UPI,2026-07-21 15:06:00,15,0.0,True,0,2,0
TX005798,PAYER00394,MERCH0018,Jio Fiber,JIOFIBER*ORDER988271,Utilities,966.89,Credit Card,2026-08-10 21:43:00,21,0.0,True,1,20,0
TX011344,PAYER00394,MERCH0011,Amazon.in,AMAZONIN*ORDER823572,Shopping,688.02,Credit Card,2026-08-12 13:55:00,13,1.3063566485499354,False,3,1,0
TX008394,PAYER00394,MERCH0025,Apollo Pharmacy,UPI-APOLLOPHARMACY-647642,Healthcare,204.67,UPI,2026-08-13 09:34:00,9,-1.0565766404664814,False,2,0,0
TX004091,PAYER00394,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL AUG,Salary,107607.94,Debit Card,2026-08-13 15:53:00,15,0.0,False,1,0,0
TX003997,PAYER00394,MERCH0026,Practo Consultation,UPI-PRACTOCONSULTA-248680,Healthcare,198.07,Debit Card,2026-08-21 13:51:00,13,-0.76366571037574,False,3,7,0
TX003836,PAYER00395,MERCH0022,Netflix,NETFLIX*SUBSCRIPTION,Entertainment,186.85,UPI,2026-03-17 10:12:00,10,0.0,True,0,-1,1
TX000846,PAYER00395,MERCH0024,Spotify,SPOTIFY.COM SUBSCRIPTION,Entertainment,492.72,UPI,2026-04-04 16:07:00,16,0.0,True,1,18,0
TX008375,PAYER00395,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 145060,Salary,77664.55,UPI,2026-04-10 08:45:00,8,0.0,True,0,5,0
TX007741,PAYER00395,MERCH0021,Employer Corp Payroll,SALARY-EMPLOYERCORPPA-711252,Salary,59098.61,UPI,2026-04-14 22:58:00,22,0.0,False,1,4,1
TX009899,PAYER00395,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT APR,Rent,11342.21,Credit Card,2026-05-23 11:43:00,11,0.0,True,0,38,1
TX000596,PAYER00395,MERCH0018,Jio Fiber,UPI-JIOFIBER-920318,Utilities,1210.1,Net Banking,2026-05-29 12:45:00,12,0.0,True,0,6,0
TX009675,PAYER00395,MERCH0016,BESCOM Electricity,UPI-BESCOMELECTRIC-707967,Utilities,911.94,UPI,2026-06-05 19:42:00,19,0.0,True,1,7,0
TX008843,PAYER00395,MERCH0016,BESCOM Electricity,BESCOMELECTRIC*JPR,Utilities,1672.92,UPI,2026-06-09 23:17:00,23,4.104507646900996,False,2,4,0
TX003424,PAYER00395,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY TXN 720964,Healthcare,234.13,Credit Card,2026-07-07 20:50:00,20,0.0,True,0,27,0
TX005362,PAYER00395,MERCH0019,Municipal Water Bill,MUNICIPALWATER INDIA PVT LTD,Utilities,711.67,UPI,2026-08-05 16:41:00,16,-1.7673126077697945,True,3,28,0
TX000451,PAYER00395,MERCH0023,BookMyShow,BOOKMYSHOW.COM SUBSCRIPTION,Entertainment,209.8,Debit Card,2026-08-05 20:01:00,20,-0.8499362474253769,True,2,0,0
TX002512,PAYER00395,MERCH0008,Delhi Metro,DELHIMETRO*BLR,Transport,825.09,Debit Card,2026-08-11 11:30:00,11,0.0,True,0,5,0
TX008032,PAYER00395,MERCH0004,Domino's Pizza,DOMINOSPIZZA AHM 87136,Food,65.84,UPI,2026-08-20 19:57:00,19,0.0,True,0,9,1
TX005698,PAYER00395,MERCH0013,Flipkart,FLIPKART HYD 408043,Shopping,768.56,Debit Card,2026-08-21 17:20:00,17,0.0,True,0,0,1
TX003492,PAYER00396,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,28020.41,UPI,2026-03-19 09:44:00,9,0.0,True,0,-1,0
TX003725,PAYER00396,MERCH0026,Practo Consultation,PRACTOCONSULTA,Healthcare,440.44,Credit Card,2026-04-03 09:28:00,9,0.0,True,0,14,0
TX008920,PAYER00396,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT DEC,Rent,9988.25,Debit Card,2026-04-28 15:33:00,15,0.0,True,0,25,0
TX000959,PAYER00396,MERCH0012,Myntra,MYNTRA TXN 523355,Shopping,360.75,UPI,2026-07-14 12:04:00,12,0.0,True,0,76,0
TX001170,PAYER00398,MERCH0023,BookMyShow,BOOKMYSHOW.COM SUBSCRIPTION,Entertainment,560.42,UPI,2026-07-23 09:00:00,9,0.0,True,0,-1,0
TX008956,PAYER00399,MERCH0011,Amazon.in,AMAZONIN INDIA PVT LTD,Shopping,1793.09,UPI,2026-03-13 10:11:00,10,0.0,True,0,-1,0
TX011856,PAYER00399,MERCH0020,Landlord NEFT,RENT PAYMENT NEFT 170789,Rent,20078.29,Net Banking,2026-03-24 07:16:00,7,0.0,True,0,10,0
TX008150,PAYER00399,MERCH0005,Local Tiffin Service,LOCALTIFFINSER*MUM,Food,270.14,UPI,2026-04-04 19:15:00,19,0.0,True,0,11,0
TX005880,PAYER00399,MERCH0015,Local Kirana Store,LOCALKIRANASTO INDIA PVT LTD,Shopping,617.21,UPI,2026-04-11 13:35:00,13,0.0,True,1,6,0
TX009780,PAYER00399,MERCH0023,BookMyShow,BOOKMYSHOW*SUBSCRIPTION,Entertainment,507.41,UPI,2026-04-13 17:54:00,17,0.0,True,0,2,0
TX011125,PAYER00399,MERCH0015,Local Kirana Store,UPI-LOCALKIRANASTO-668875,Shopping,624.21,UPI,2026-04-20 21:35:00,21,-0.9880940231996465,False,2,7,0
TX007998,PAYER00399,MERCH0016,BESCOM Electricity,BESCOMELECTRIC,Utilities,374.12,UPI,2026-04-21 22:58:00,22,0.0,True,0,1,0
TX001429,PAYER00399,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-651291,Rent,24918.14,Credit Card,2026-05-04 13:42:00,13,0.0,False,1,12,0
TX009891,PAYER00399,MERCH0022,Netflix,NETFLIX MONTHLY 25990,Entertainment,476.34,Credit Card,2026-05-08 14:21:00,14,0.0,True,1,4,0
TX005289,PAYER00399,MERCH0008,Delhi Metro,DELHIMETRO TXN 126301,Transport,221.08,UPI,2026-06-12 18:28:00,18,0.0,True,0,35,0
TX006806,PAYER00399,MERCH0002,Zomato,ZOMATO HYD 647575,Food,508.79,Net Banking,2026-06-16 09:10:00,9,0.0,True,1,3,0
TX009682,PAYER00399,MERCH0026,Practo Consultation,UPI-PRACTOCONSULTA-70983,Healthcare,351.96,UPI,2026-06-19 18:25:00,18,0.0,True,0,3,0
TX006464,PAYER00399,MERCH0010,Rapido,RAPIDO*JPR,Transport,41.83,Credit Card,2026-06-26 15:44:00,15,0.0,True,1,6,1
TX002715,PAYER00399,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY,Healthcare,448.06,Debit Card,2026-07-18 14:23:00,14,0.0,True,1,21,0
TX011146,PAYER00400,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-417612,Rent,18845.44,UPI,2026-03-12 16:53:00,16,0.0,True,0,-1,0
TX005633,PAYER00400,MERCH0004,Domino's Pizza,DOMINOSPIZZA INDIA PVT LTD,Food,108.77,UPI,2026-03-13 07:53:00,7,0.0,True,0,0,0
TX004720,PAYER00400,MERCH0006,Uber,UPI-UBER-309074,Transport,38.8,Wallet,2026-04-13 11:57:00,11,0.0,True,0,31,1
TX011057,PAYER00400,MERCH0018,Jio Fiber,JIOFIBER*ORDER978744,Utilities,1839.66,Debit Card,2026-05-01 19:46:00,19,0.0,True,0,18,0
TX004268,PAYER00400,MERCH0023,BookMyShow,BOOKMYSHOW.COM SUBSCRIPTION,Entertainment,416.58,Net Banking,2026-05-11 07:49:00,7,0.0,True,0,9,0
TX000869,PAYER00400,MERCH0009,IndianOil Petrol Pump,INDIANOILPETRO TXN 737645,Transport,1139.57,UPI,2026-06-05 09:10:00,9,0.0,True,1,25,0
TX005939,PAYER00400,MERCH0022,Netflix,NETFLIX*SUBSCRIPTION,Entertainment,1416.4,UPI,2026-06-07 10:58:00,10,0.0,True,1,2,0
TX005848,PAYER00400,MERCH0003,Starbucks,STARBUCKS INDIA PVT LTD,Food,347.15,UPI,2026-06-21 18:21:00,18,0.0,True,1,14,0
TX007949,PAYER00400,MERCH0023,BookMyShow,BOOKMYSHOW*SUBSCRIPTION,Entertainment,407.65,UPI,2026-06-27 13:54:00,13,-1.0178632153787681,False,2,5,0
TX002020,PAYER00401,MERCH0004,Domino's Pizza,UPI-DOMINOSPIZZA-455904,Food,115.27,Debit Card,2026-04-02 13:42:00,13,0.0,True,0,-1,0
TX011126,PAYER00401,MERCH0026,Practo Consultation,PRACTOCONSULTA NGP 397152,Healthcare,266.96,UPI,2026-06-05 08:54:00,8,0.0,True,0,63,0
TX011752,PAYER00401,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT OCT,Rent,20644.61,Net Banking,2026-06-28 13:24:00,13,0.0,True,0,23,1
TX003482,PAYER00402,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 391713,Salary,77698.64,UPI,2026-03-02 18:24:00,18,0.0,True,0,-1,0
TX006699,PAYER00402,MERCH0027,Udemy,UDEMY.COM SUBSCRIPTION,Education,1662.56,UPI,2026-03-05 11:46:00,11,0.0,True,0,2,0
TX000450,PAYER00402,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 410685,Salary,55218.87,UPI,2026-03-06 18:06:00,18,0.0,False,1,1,0
TX008475,PAYER00402,MERCH0012,Myntra,MYNTRA MUM 295068,Shopping,178.98,UPI,2026-04-07 11:37:00,11,0.0,True,0,31,0
TX009266,PAYER00402,MERCH0014,Reliance Trends,RELIANCETRENDS*ORDER663336,Shopping,574.58,UPI,2026-04-24 17:55:00,17,0.0,True,1,17,0
